"dog_id","survey_year","mm_jr_date","mm_jr_location","mm_jr_location_description","mm_jr_number_practice_jog_trials","mm_jr_jog_trial_1_outcome","mm_jr_jog_trial_1_time_seconds","mm_jr_jog_trial_1_problems","mm_jr_jog_trial_2_outcome","mm_jr_jog_trial_2_time_seconds","mm_jr_jog_trial_2_problems","mm_jr_jog_trial_3_outcome","mm_jr_jog_trial_3_time_seconds","mm_jr_jog_trial_3_problems","mm_jr_jog_trials_motivation_treat","mm_jr_jog_trials_motivation_toy","mm_jr_jog_trials_motivation_verbal","mm_jr_jog_trials_motivation_clapping","mm_jr_jog_trials_motivation_none","mm_jr_jog_trials_motivation_other","mm_jr_jog_trials_motivation_other_description","mm_jr_number_practice_run_trials","mm_jr_run_trial_1_outcome","mm_jr_run_trial_1_time_seconds","mm_jr_run_trial_1_problems","mm_jr_run_trial_2_outcome","mm_jr_run_trial_2_time_seconds","mm_jr_run_trial_2_problems","mm_jr_run_trial_3_outcome","mm_jr_run_trial_3_time_seconds","mm_jr_run_trial_3_problems","mm_jr_run_trials_motivation_treat","mm_jr_run_trials_motivation_toy","mm_jr_run_trials_motivation_verbal","mm_jr_run_trials_motivation_clapping","mm_jr_run_trials_motivation_none","mm_jr_run_trials_motivation_other","mm_jr_run_trials_motivation_other_description"
119895,"annual_2023","2023-06-04",1,"Park behind my apartment; grass",2,1,"4.82",NA,1,"4.87",NA,1,"5.41",NA,1,0,1,0,0,0,NA,1,1,"2.30",NA,1,"2.27",NA,1,"3.00",NA,1,0,1,0,0,0,NA
119899,"annual_2023","2023-05-14",1,"driveway",3,1,"10.27",NA,1,"10.42",NA,1,"10.50",NA,1,0,1,0,0,0,NA,1,1,"11.20",NA,1,"11.32",NA,1,"11.47",NA,1,0,1,1,0,0,NA
119902,"annual_2023","2023-06-07",1,"backyard and artificial grass",3,0,NA,"Sasha would only run",0,NA,"Sasha would only run",0,NA,"Sasha would only run",1,0,1,0,0,0,NA,3,1,"2.50",NA,1,"2.51",NA,1,"2.36",NA,1,0,1,0,0,0,NA
119950,"annual_2023","2023-05-07",0,"On my back patio",2,1,"4.55",NA,1,"4.97",NA,1,"4.81",NA,0,0,1,0,0,0,NA,2,1,"5.12",NA,1,"5.59",NA,0,NA,"She actually completed the 3rd trial in 7.37.  But notice all her running times were longer than her jogging times.  That's because the only thing Bodhi will RUN for is to chase a ball (which isn't allowed).  Nothing else will motivate her to run, and I'd tried all the options.  She moved fastest when I was running next to her holding the leash while she ""jogged"".",1,1,1,1,0,0,NA
119956,"annual_2023","2023-05-11",0,"MY YARD",3,1,"8.14",NA,1,"8.08",NA,1,"8.2",NA,0,0,1,1,0,0,NA,3,1,"5.25",NA,1,"5.28",NA,1,"5.06",NA,0,0,1,1,0,0,NA
120070,"annual_2023","2023-05-01",0,"On a sidewalk behind my house enclosed by stone walls.",1,1,"12",NA,1,"15",NA,1,"15",NA,1,0,0,0,0,0,NA,1,1,"7",NA,1,"7",NA,1,"7",NA,1,0,0,0,0,0,NA
120071,"annual_2023","2023-06-12",1,"In my yard",1,1,"5.77",NA,1,"5.66",NA,1,"5.40",NA,1,0,0,0,0,0,NA,1,1,"2.80",NA,1,"2.69",NA,1,"2.36",NA,1,0,0,0,0,0,NA
120073,"annual_2023","2023-05-31",0,"at a park",1,1,"4.1",NA,1,"4.2",NA,1,"4.23",NA,1,0,1,0,0,0,NA,1,1,"3.88",NA,1,"3.78",NA,1,"3.25",NA,1,0,1,0,0,0,NA
120074,"annual_2022","2022-07-19",0,"Outside on the grass in our yard",3,1,"2.51",NA,1,"2.49",NA,1,"2.47",NA,0,0,1,0,0,0,NA,3,0,NA,"The stop watch started too soon",1,"1.83",NA,1,"1.80",NA,0,1,0,0,0,0,NA
120125,"annual_2023","2023-05-16",1,"Outside my home in the driveway",3,1,"4.81",NA,1,"4.32",NA,1,"4.11",NA,0,0,0,0,1,0,NA,3,1,"2.66",NA,1,"2.35",NA,1,"2.79",NA,0,0,1,0,0,0,NA
120158,"annual_2022","2022-06-22",1,"Driveway--concrete",2,1,"4.42",NA,1,"4.24",NA,1,"4.23",NA,1,0,0,0,0,0,NA,1,1,"4.02",NA,1,"3.92",NA,1,"3.35",NA,1,0,0,0,0,0,NA
120179,"annual_2023","2023-05-31",1,"Our Backyard, fenced in and all grass.",3,1,"5.81",NA,1,"5.01",NA,1,"4.47",NA,1,0,1,1,0,0,NA,1,1,"3.24",NA,1,"2.68",NA,1,"1.96",NA,1,0,1,1,0,0,NA
120189,"annual_2023","2023-05-07",0,"Grass yard",5,0,NA,"Started running",0,NA,"Started running",0,NA,"Started running",0,0,1,0,0,0,NA,1,1,"2.38",NA,1,"2.18",NA,1,"2.48",NA,1,0,1,0,0,0,NA
120252,"annual_2023","2023-06-03",0,"driveway, dirt",3,1,"4.58",NA,1,"4.79",NA,1,"5.04",NA,1,0,0,0,0,0,NA,2,1,"1.93",NA,1,"1.80",NA,1,"1.77",NA,1,0,1,0,0,0,NA
120295,"annual_2023","2023-06-09",0,"pasture but a bare dirt path they always use",2,1,"7.0",NA,1,"5.7",NA,1,"5.2",NA,0,0,1,0,0,0,NA,1,0,NA,"too distracted",0,NA,"no desire",0,NA,"confused. wandered away",1,0,1,0,0,0,NA
120311,"annual_2023","2023-06-08",0,"concrete and asphalt driveway",3,1,"5.49",NA,1,"5.83",NA,1,"6.2",NA,1,0,1,0,0,0,NA,1,0,NA,"Shane has had surgery on both rear ACL's and his metabolism has slowed down (due to age) to the extent that he does not run...he only jogs occasionally.",0,NA,"Shane has had surgery on both rear ACL's and his metabolism has slowed down (due to age) to the extent that he does not run...he only jogs occasionally.",0,NA,"Shane has had surgery on both rear ACL's and his metabolism has slowed down (due to age) to the extent that he does not run...he only jogs occasionally.",0,0,0,0,1,0,NA
120361,"annual_2023","2023-06-05",0,"inside my house",3,1,"7.69",NA,1,"8.02",NA,1,"8.30",NA,1,0,0,0,0,0,NA,2,1,"6.24",NA,1,"3.98",NA,1,"3.11",NA,1,0,0,0,0,0,NA
120390,"annual_2023","2023-05-29",0,"yard on grass",3,1,"4.25",NA,1,"4.05",NA,1,"4.06",NA,1,0,1,0,0,0,NA,2,1,"3.08",NA,1,"2.7",NA,1,"2.4",NA,1,0,1,0,0,0,NA
120397,"annual_2023","2023-05-18",0,"I used the long hallway at church. See-eggo walks this area several times a month.",2,1,"7.2",NA,1,"7.1",NA,1,"7.2",NA,1,0,0,0,0,0,NA,2,1,"7",NA,1,"6.7",NA,1,"6.7",NA,1,0,0,0,0,0,NA
120432,"annual_2023","2023-05-02",0,"in friend Lois' yard, on grass",2,1,"6.46",NA,1,"5.73",NA,1,"5.78",NA,0,0,1,0,0,0,NA,3,1,"2.5",NA,1,"2.56",NA,1,"3.23",NA,0,0,1,1,0,0,NA
120456,"annual_2023","2023-05-27",0,"on my deck",4,1,"7.13",NA,1,"7.65",NA,1,"6.75",NA,1,0,1,0,0,0,NA,3,1,"6.42",NA,1,"5.66",NA,1,"5.70",NA,1,0,1,1,0,0,NA
120484,"annual_2023","2023-05-24",0,"concrete driveway pad",3,1,"3.84",NA,1,"3.29",NA,1,"3.69",NA,0,0,1,0,0,0,NA,3,1,"1.2",NA,1,"1.54",NA,1,"1.27",NA,0,1,0,0,0,0,NA
120508,"annual_2023","2023-05-24",0,"outside house in street",3,1,"4.43",NA,1,"4.18",NA,1,"4.56",NA,0,0,1,0,0,0,NA,4,1,"2.43",NA,1,"1.93",NA,1,"2.12",NA,1,0,1,0,0,0,NA
120519,"annual_2023","2023-06-08",0,"In the hallway at my workplace",2,1,"5.05",NA,1,"4.68",NA,1,"4.48",NA,0,0,1,1,0,0,NA,1,1,"4.28",NA,1,"3.91",NA,1,"4.22",NA,0,0,1,1,0,0,NA
120524,"annual_2023","2023-06-08",1,"backyard",3,1,"3.72",NA,1,"4.44",NA,1,"4.3",NA,0,0,0,0,1,0,NA,2,1,"2.32",NA,1,"2.37",NA,1,"2.29",NA,1,0,0,0,0,0,NA
120527,"annual_2023","2023-05-17",0,"outside in fenced yard - grassy",2,1,"1.89",NA,1,"3.02",NA,1,"3.39",NA,0,1,0,0,0,0,NA,2,1,"2.41",NA,1,"2.14",NA,1,"2.07",NA,0,1,0,0,0,0,NA
120528,"annual_2023","2023-06-05",0,"in my yard, grass",3,1,"3.71",NA,1,"3.68",NA,1,"3.90",NA,0,0,1,0,0,0,NA,1,1,"1.79",NA,1,"1.74",NA,1,"1.94",NA,1,0,1,0,0,0,NA
120535,"annual_2023","2023-05-14",0,"inside my basement",3,1,"5.70",NA,1,"5.54",NA,1,"5.33",NA,0,0,1,0,0,0,NA,3,1,"2.11",NA,1,"2.13",NA,1,"2.62",NA,0,0,1,0,0,0,NA
120551,"annual_2023","2023-05-10",1,"driveway to my house blacktop",2,1,"4.05",NA,1,"3.78",NA,1,"4.20",NA,1,0,0,0,0,0,NA,2,1,"1.86",NA,1,"1.83",NA,1,"1.78",NA,1,0,0,0,0,0,NA
120564,"annual_2023","2023-04-30",1,"Carpeted hallway in my apartment building.",5,1,"10.05",NA,1,"10.5",NA,1,"10",NA,0,0,1,0,0,0,NA,5,1,"3.1",NA,1,"3",NA,1,"2",NA,0,0,1,0,0,0,NA
120572,"annual_2023","2023-05-10",0,"in house, hardwood floor",3,1,"6.33",NA,1,"6.03",NA,1,"6.31",NA,1,0,1,0,0,0,NA,2,1,"3.42",NA,1,"3.55",NA,1,"3.59",NA,1,0,1,0,0,0,NA
120577,"annual_2023","2023-05-30",0,"front yard, grass",1,1,"5.5",NA,0,NA,"teddy went sideways, despite leash...",1,"5.1",NA,1,0,1,0,0,0,NA,1,1,"3.6",NA,1,"3.2",NA,1,"3.0",NA,1,0,1,0,0,0,NA
120634,"annual_2023","2023-05-11",0,"Inside my house, rug and ceramic tile",3,1,"5.88",NA,1,"4.89",NA,1,"5.78",NA,0,0,0,0,1,0,NA,4,1,"3.46",NA,1,"3.48",NA,1,"3.35",NA,1,0,1,0,0,0,NA
120652,"annual_2023","2023-05-10",0,"Driveway, Garage Front",1,1,"3.78",NA,1,"4.05",NA,1,"3.35",NA,0,0,0,0,0,1,"Spouse",1,1,"3.78",NA,1,"4.05",NA,1,"3.35",NA,0,0,0,0,0,1,"Spouse"
120683,"annual_2023","2023-06-05",0,"Neighborhood park sec braelen and Aaron way on grass along north park edge sidewalk from west to east",4,1,"3.86",NA,1,"4.26",NA,1,"4.33",NA,0,0,1,0,0,0,NA,3,1,"2.16",NA,1,"2.23",NA,1,"2.16",NA,0,0,1,0,0,0,NA
120699,"annual_2023","2023-05-23",0,"patio, concrete",2,1,"3.80",NA,1,"3.50",NA,1,"3.85",NA,1,0,0,0,0,0,NA,1,1,"2.10",NA,1,"2.15",NA,1,"2.00",NA,1,0,0,0,0,0,NA
120748,"annual_2023","2023-05-05",0,"front yard, sidewalk",3,1,"5.25",NA,1,"5.30",NA,1,"4.77",NA,1,0,0,0,0,0,NA,3,1,"1.66",NA,1,"1.70",NA,1,"1.75",NA,1,0,0,0,0,0,NA
120752,"annual_2023","2023-05-16",0,"Backyard",3,1,"5.26",NA,1,"5.11",NA,1,"4.78",NA,1,0,0,0,0,0,NA,3,1,"2.86",NA,1,"2.96",NA,1,"2.66",NA,1,0,0,0,0,0,NA
120762,"annual_2023","2023-06-07",0,"grass outside",3,1,"7.22",NA,1,"7.9",NA,1,"6.98",NA,1,0,0,0,0,0,NA,3,1,"1.8",NA,1,"1.83",NA,1,"1.8",NA,1,0,0,0,0,0,NA
120843,"annual_2023","2023-06-05",0,"This is my first year doing the activity. We are on grass in my back yard",4,1,"4.80",NA,1,"4.37",NA,1,"4.62",NA,1,0,0,0,0,0,NA,3,1,"2.24",NA,1,"2.49",NA,1,"2.1",NA,1,0,0,0,0,0,NA
120920,"annual_2023","2023-04-29",1,"My back yard",3,1,"4.46",NA,1,"3.09",NA,1,"3.93",NA,0,0,1,0,0,0,NA,1,1,"2.55",NA,1,"2.61",NA,1,"2.31",NA,0,0,1,1,0,0,NA
121001,"annual_2023","2023-05-20",0,"In the yard on grass.",4,0,NA,"She would rather jump around & play than jog!",1,"3.4",NA,1,"4.4",NA,1,0,1,0,0,0,NA,3,1,"1.5",NA,1,"1.4",NA,1,"1.5",NA,1,0,1,0,0,0,NA
121031,"annual_2023","2023-06-14",0,"In a yard on grass",5,1,"4.19",NA,1,"4.36",NA,1,"4.81",NA,1,0,1,0,0,0,NA,3,1,"3.14",NA,1,"3.17",NA,1,"3.01",NA,1,0,1,0,0,0,NA
121074,"annual_2023","2023-06-08",1,"My backyard on grass where we train periodically.",2,1,"4.57",NA,1,"4.40",NA,1,"4.41",NA,0,0,1,1,0,0,NA,2,1,"3.95",NA,1,"3.93",NA,1,"3.84",NA,0,0,1,1,0,0,NA
121139,"annual_2023","2023-06-08",1,"County road, asphalt",3,1,"3.97",NA,1,"4.00",NA,1,"3.72",NA,0,0,1,0,0,0,NA,3,1,"2.94",NA,1,"2.40",NA,1,"2.89",NA,0,0,1,0,0,1,"race with bicycle"
121180,"annual_2023","2023-05-11",0,"outside, back yard, gravel",2,1,"07.05",NA,1,"07.01",NA,1,"07.06",NA,0,0,1,0,0,0,NA,3,1,"04.83",NA,1,"03.86",NA,1,"04.80",NA,0,0,1,0,0,0,NA
121222,"annual_2023","2023-06-04",0,"parent's driveway (asphalt)",3,1,"03.09",NA,1,"3.93",NA,1,"3.38",NA,0,1,0,0,0,0,NA,2,1,"2.93",NA,1,"2.96",NA,1,"3.01",NA,0,1,0,0,0,0,NA
121246,"annual_2023","2023-05-01",1,"In my yard. Flat driveway",4,1,"5.61",NA,1,"6.48",NA,1,"5.87",NA,0,0,1,0,0,0,NA,2,1,"1.91",NA,1,"1.86",NA,1,"2.01",NA,1,0,0,0,0,0,NA
121249,"annual_2023","2023-05-11",0,"In side my house.  Half wood floor, half carpet.",3,1,"9.25",NA,1,"8.91",NA,1,"8.88",NA,0,0,1,0,0,0,NA,2,1,"2.94",NA,1,"3.21",NA,1,"3.54",NA,0,0,1,0,0,0,NA
121285,"annual_2023","2023-05-19",0,"ASPHALT at HARMON FIELD",3,1,"3.41",NA,1,"3.22",NA,1,"3.26",NA,1,0,1,0,0,0,NA,3,1,"3.21",NA,1,"3.11",NA,1,"3.16",NA,1,0,1,0,0,0,NA
121380,"annual_2023","2023-06-05",0,"At the park; grass",3,1,"5.12",NA,1,"5.52",NA,1,"4.89",NA,1,0,1,0,0,0,NA,2,1,"1.69",NA,1,"1.94",NA,1,"1.85",NA,1,0,1,1,0,0,NA
121535,"annual_2023","2023-05-10",0,"Large grassy park",1,1,"2.74",NA,1,"2.98",NA,1,"3.20",NA,0,0,1,0,0,0,NA,1,1,"3.05",NA,1,"2.93",NA,1,"2.83",NA,0,0,1,0,0,0,NA
121612,"annual_2023","2023-05-29",1,"Back yard",3,1,"3.72",NA,1,"4.01",NA,1,"3.76",NA,1,0,0,0,0,0,NA,3,1,"2.35",NA,1,"2.54",NA,1,"2.22",NA,1,0,0,0,0,0,NA
121623,"annual_2023","2023-05-14",0,"Mommom's driveway",1,1,"4.01",NA,1,"4.35",NA,1,"3.75",NA,0,0,1,0,0,0,NA,1,1,"1.80",NA,1,"2.06",NA,1,"1.86",NA,0,0,1,0,0,0,NA
121627,"annual_2023","2023-05-29",1,"back yard",3,1,"6.50",NA,0,NA,"She  started running",1,"8.51",NA,1,0,0,0,0,0,NA,3,1,"3.42",NA,1,"2.38",NA,1,"3.51",NA,1,0,1,0,0,0,NA
121648,"annual_2023","2023-06-09",1,"back yard, grass surface",2,1,"5.36",NA,1,"5.42",NA,1,"5.04",NA,1,0,0,0,0,0,NA,1,1,"2.23",NA,1,"2.46",NA,1,"2.17",NA,1,0,0,0,0,0,NA
121654,"annual_2023","2023-06-08",0,"in my back yard, grass",3,1,"5.23",NA,1,"5.20",NA,1,"5.60",NA,0,0,1,0,0,0,NA,2,0,NA,"she would not run",0,NA,"she would not run",0,NA,"she would not run",1,0,1,0,0,0,NA
121677,"annual_2023","2023-05-28",0,"In my yard",3,0,NA,"Henry turned to the side and veered off course for a little bit.",0,NA,"Henry started running at full speed halfway through.",1,"6.2",NA,1,0,0,0,0,0,NA,2,1,"2.72",NA,1,"2.79",NA,1,"2.66",NA,1,0,0,0,0,0,NA
121687,"annual_2023","2023-05-27",0,"concrete driveway",1,1,"19.98",NA,1,"22.35",NA,1,"13.23",NA,0,0,0,0,1,0,NA,1,1,"12.18",NA,1,"15.01",NA,1,"12.28",NA,0,0,1,0,0,0,NA
121751,"annual_2023","2023-06-07",0,"751 main back yard",3,1,"3.6",NA,1,"3.86",NA,1,"3.75",NA,0,0,0,0,1,0,NA,1,1,"1.43",NA,1,"1.38",NA,1,"1.43",NA,1,0,0,0,0,0,NA
121814,"annual_2023","2023-05-20",0,"patio",2,1,"3.61",NA,1,"3.58",NA,1,"3.66",NA,0,0,1,0,0,0,NA,1,1,"3.29",NA,1,"3.20",NA,1,"2.58",NA,0,0,1,0,0,0,NA
121837,"annual_2023","2023-04-30",1,"in my yard, on grass",3,1,"4.14",NA,1,"4.14",NA,1,"4.24",NA,1,0,1,0,0,0,NA,2,1,"1.86",NA,1,"1.94",NA,1,"1.77",NA,1,0,1,0,0,0,NA
121852,"annual_2023","2023-06-04",0,"My yard",2,1,"5.0",NA,1,"5.0",NA,1,"5.0",NA,1,0,0,0,0,0,NA,1,1,"3.0",NA,1,"2.4",NA,1,"2.38",NA,1,0,0,0,0,0,NA
121903,"annual_2023","2023-06-08",1,"Backyard",3,1,"5.28",NA,1,"5.28",NA,1,"5.20",NA,0,0,1,0,0,0,NA,1,1,"1.56",NA,1,"1.61",NA,1,"1.66",NA,0,0,1,0,0,0,NA
121906,"annual_2023","2023-05-19",1,"At a park",3,1,"2.21",NA,1,"2.06",NA,1,"2.10",NA,0,0,1,0,0,0,NA,2,1,".5",NA,1,".7",NA,1,".5",NA,0,0,1,0,0,0,NA
121911,"annual_2023","2023-06-04",1,"in the pasture where she lives, hard packed earth on a path worn by the livestock",3,1,"5.08",NA,1,"6.05",NA,1,"5.59",NA,1,0,1,1,0,0,NA,1,1,"3.79",NA,1,"5.73",NA,0,NA,"She lost interest. She crossed the finish line but she quit running halfway through and walked the rest.",1,0,1,1,0,1,"jumped up and down. I use this often to begin play and to call her from across the pasture. She responds well to this action."
121938,"annual_2023","2023-06-09",0,"grass yard",3,1,"5.90",NA,1,"6.00",NA,1,"6.48",NA,1,0,1,0,0,0,NA,3,1,"1.74",NA,1,"1.78",NA,1,"1.84",NA,1,0,1,0,0,0,NA
121985,"annual_2023","2023-05-21",1,"Backyard",1,1,"6.6",NA,1,"6.4",NA,1,"6.7",NA,0,0,1,0,0,0,NA,1,1,"2.60",NA,1,"3.15",NA,1,"3.85",NA,1,0,0,0,0,0,NA
122003,"annual_2023","2023-05-19",0,"My yard",4,0,NA,"Did not move",0,NA,"Did not move",0,NA,"He does not look like interested",0,0,1,0,0,0,NA,1,0,NA,"He can not run",0,NA,"He can not run",0,NA,"He can not run",0,0,0,0,1,0,NA
122029,"annual_2023","2023-06-01",1,"Hallway of apt building,carpet",2,1,"3.82",NA,1,"3.90",NA,1,"3.93",NA,0,0,1,0,0,0,NA,2,1,"2.73",NA,1,"2.82",NA,1,"2.90",NA,1,0,0,0,0,0,NA
122063,"annual_2023","2023-06-07",0,"in my yard. in the area Violet usually plays",5,1,"3.37",NA,1,"3.94",NA,1,"4.03",NA,1,0,0,0,0,0,NA,2,1,"1.91",NA,1,"1.93",NA,1,"1.94",NA,1,0,0,0,0,0,NA
122215,"annual_2023","2023-05-30",0,"my yard",3,1,"3.42",NA,1,"4.05",NA,1,"3.04",NA,0,0,1,0,0,0,NA,1,1,"1.25",NA,1,"1.30",NA,1,"1.32",NA,0,0,1,0,0,0,NA
122321,"annual_2023","2023-06-09",0,"a marked area of the street in front of the house",2,1,"4.93",NA,1,"4.76",NA,1,"4.95",NA,1,0,1,0,0,0,NA,2,1,"2.79",NA,1,"2.96",NA,1,"2.87",NA,1,0,1,0,0,0,NA
122358,"annual_2023","2023-06-01",1,"in my yard",1,1,"5.64",NA,1,"5.48",NA,1,"5.87",NA,0,0,0,0,1,0,NA,2,1,"3.53",NA,1,"3.50",NA,1,"3.20",NA,1,0,0,0,0,0,NA
122360,"annual_2023","2023-05-29",1,"from garage",3,1,"4.46",NA,1,"4.38",NA,1,"4.06",NA,1,0,1,0,0,0,NA,3,1,"2.26",NA,1,"2.8",NA,1,"2.70",NA,0,1,1,0,0,0,NA
122629,"annual_2023","2023-05-07",1,"in my front yard",1,1,"3.15",NA,1,"3.21",NA,1,"4.10",NA,0,0,1,0,0,0,NA,1,1,"2.6",NA,1,"1.68",NA,1,"1.93",NA,1,0,1,0,0,0,NA
122734,"annual_2023","2023-05-10",0,"In my yard, grass footing",3,1,"3.42",NA,1,"3.63",NA,1,"3.6",NA,0,0,1,0,0,0,NA,3,1,"2.67",NA,1,"2.58",NA,1,"3.01",NA,0,0,1,0,0,0,NA
122737,"annual_2023","2023-04-30",1,"In my backmyard",4,1,"6",NA,1,"5.5",NA,1,"6",NA,0,0,1,0,0,0,NA,3,1,"3.8",NA,1,"3.6",NA,1,"4",NA,0,0,1,0,0,0,NA
122844,"annual_2023","2023-06-08",1,"alley behind house; sand and a little gravel",3,1,"4.18",NA,1,"4.37",NA,1,"3.83",NA,1,0,1,0,0,0,NA,2,1,"2.0",NA,1,"1.89",NA,1,"2.2",NA,1,0,1,0,0,0,NA
122849,"annual_2023","2023-05-31",0,"My fenced yard, grass",3,1,"4.71",NA,1,"4.64",NA,1,"4.81",NA,0,0,1,0,0,0,NA,3,1,"2.52",NA,1,"2.41",NA,0,NA,"I hit the timer at the wrong time. Harley competed his job successfully, though!",1,0,1,0,0,0,NA
122879,"annual_2023","2023-05-10",0,"IN HOUSE",3,1,"6.87",NA,1,"7.3",NA,1,"7.9",NA,0,0,1,0,0,0,NA,1,0,NA,"She only jogs",0,NA,"She only jogs",0,NA,"She only jogs",0,0,0,0,1,0,NA
122904,"annual_2023","2023-06-06",0,"On the quiet back street behind my house on asphalt",3,1,"5.32",NA,1,"4.53",NA,1,"4.56",NA,0,0,0,0,1,0,NA,3,1,"3.68",NA,1,"3.55",NA,1,"3.37",NA,1,0,0,0,0,0,NA
122950,"annual_2023","2023-05-28",1,"inside my house",2,1,"6.45",NA,1,"6.29",NA,1,"6.81",NA,1,0,1,0,0,0,NA,3,1,"2.85",NA,1,"2.47",NA,1,"2.62",NA,1,0,1,0,0,0,NA
122998,"annual_2023","2023-06-03",0,"in my yard, grass",2,1,"3.3",NA,1,"3.3",NA,1,"3.0",NA,1,0,0,0,0,0,NA,3,1,"1.96",NA,1,"1.78",NA,1,"1.81",NA,1,0,1,0,0,0,NA
123029,"annual_2023","2023-05-23",1,"Grass",2,1,"5.52",NA,1,"4.87",NA,1,"4.5",NA,0,0,1,0,0,0,NA,1,1,"4.37",NA,1,"4.02",NA,1,"4.36",NA,1,0,1,0,0,0,NA
123042,"annual_2023","2023-06-08",0,"In my yard, grass and dirt footing",3,1,"5.57",NA,1,"5.68",NA,1,"6.01",NA,0,0,1,0,0,0,NA,2,1,"3.36",NA,1,"3.48",NA,1,"3.61",NA,1,0,0,0,0,0,NA
123079,"annual_2023","2023-06-04",0,"in my yard on grass.",2,1,"4.16",NA,1,"6.41",NA,1,"6.56",NA,1,0,0,0,0,0,NA,2,1,"2.40",NA,1,"2.10",NA,1,"2.30",NA,1,0,0,0,0,0,NA
123100,"annual_2023","2023-06-15",0,"concrete sidewalk",4,1,"5.77",NA,1,"5.40",NA,1,"5.65",NA,1,0,1,0,0,0,NA,3,1,"2.38",NA,1,"2.31",NA,1,"2.19",NA,1,0,1,0,0,0,NA
123115,"annual_2023","2023-06-05",1,"Courtyard",1,1,"10.2",NA,1,"9.20",NA,0,NA,"leg lameness- taking it easy",0,0,1,0,0,0,NA,2,1,"7.89",NA,0,NA,"only got one time recorded before travel out of country",0,NA,"Same as above",0,0,1,0,0,0,NA
123132,"annual_2023","2023-06-09",0,"concrete",1,1,"2.95",NA,1,"3.28",NA,1,"2.78",NA,0,0,0,0,1,0,NA,1,0,NA,"My dog was misbehaving off leash; he saw a bunny and ran after it instead. So we stopped this off leash task",0,NA,"My dog was misbehaving off leash; he saw a bunny and ran after it instead. So we stopped this off leash task",0,NA,"My dog was misbehaving off leash; he saw a bunny and ran after it instead. So we stopped this off leash task",0,0,0,0,1,0,NA
123170,"annual_2023","2023-06-05",0,"grass courtyard",3,1,"3.34",NA,1,"3.20",NA,1,"3.28",NA,0,0,1,0,0,0,NA,3,1,"1.98",NA,1,"1.86",NA,1,"1.97",NA,1,0,1,0,0,0,NA
123210,"annual_2023","2023-06-08",0,"in my front yard",1,1,"3.99",NA,1,"4.10",NA,1,"4.09",NA,0,0,1,0,0,0,NA,1,1,"3.50",NA,1,"3.60",NA,1,"3.20",NA,0,0,1,0,0,0,NA
123223,"annual_2023","2023-05-15",0,"in my yard grass",4,0,NA,"The dog ran the whole way",1,"5.33",NA,1,"4.79",NA,0,0,0,0,1,0,NA,2,1,"3.47",NA,1,"2.69",NA,1,"2.04",NA,0,1,0,0,0,0,NA
123271,"annual_2023","2023-05-22",0,"Inside my house; tile floor",2,1,"4.50",NA,0,NA,"He starting lunging and thinking it was a game and could not maintain a steady speed.",0,NA,"He continued lunging and thinking it was a game and could not maintain a steady speed.",1,0,1,0,0,0,NA,1,1,"3.12",NA,1,"2.93",NA,1,"2.68",NA,0,1,1,0,0,0,NA
123313,"annual_2023","2023-06-16",1,"Grass on back yard",3,1,"4.51",NA,1,"5.7",NA,1,"4.72",NA,1,0,1,0,0,0,NA,3,1,"2.41",NA,1,"2.5",NA,1,"2.81",NA,0,0,1,1,0,0,NA
123315,"annual_2023","2023-05-03",0,"in my yard",3,1,"2.9",NA,1,"2.56",NA,1,"3.1",NA,0,0,1,0,0,0,NA,2,1,"1.93",NA,1,"2.05",NA,1,"1.93",NA,0,0,1,0,0,0,NA
123362,"annual_2023","2023-06-09",0,"My driveway",5,1,"3.5",NA,1,"3.67",NA,1,"4.26",NA,1,0,1,0,0,0,NA,3,1,"2.71",NA,1,"2.76",NA,1,"2.52",NA,1,0,1,0,0,0,NA
123601,"annual_2023","2023-06-09",0,"training center, rubber mats",2,1,"5.67",NA,0,NA,"started running towards another person in the room, not on a straight line...",1,"5.99",NA,1,0,1,0,0,0,NA,3,1,"2.22",NA,1,"2.23",NA,1,"2.08",NA,1,0,1,0,0,0,NA
123626,"annual_2023","2023-05-30",0,"My back yard   grass",3,1,"6.16",NA,1,"6.8",NA,1,"5.26",NA,1,0,0,0,0,0,NA,3,1,"3.95",NA,1,"2.98",NA,0,NA,"She was bored and didn't run so she jogged at 5.48",1,0,0,0,0,0,NA
123711,"annual_2023","2023-06-09",0,"den/family room",4,1,"7.14",NA,1,"8.47",NA,1,"7.08",NA,1,0,1,0,0,0,NA,1,0,NA,"Dog can't do a full run",0,NA,"Dog can't do a full run",0,NA,"Dog can't do a full run",1,0,0,0,0,0,NA
123840,"annual_2023","2023-05-07",0,"Inside, carpeted hallway",3,1,"4.97",NA,1,"4.72",NA,1,"5.80",NA,1,0,0,0,0,0,NA,3,1,"1.77",NA,1,"3.19",NA,1,"2.01",NA,1,0,0,0,0,0,NA
123986,"annual_2023","2023-05-24",1,"sidewalk in NJ, concrete",3,1,"6.08",NA,1,"6.06",NA,1,"5.26",NA,0,0,0,0,1,0,NA,2,1,"2.38",NA,1,"2.73",NA,0,NA,"Dog got distracted and started lying on the grass",0,0,0,0,1,0,NA
