"dog_id","Sample_Year","DAP_Sample_ID","krt_cp_total_protein_value","krt_cp_total_protein_modifier","krt_cp_albumin_value","krt_cp_albumin_modifier","krt_cp_globulins_value","krt_cp_globulins_modifier","krt_cp_alb_glob_ratio_value","krt_cp_alb_glob_ratio_modifier","krt_cp_calcium_value","krt_cp_calcium_modifier","krt_cp_phosphorus_value","krt_cp_phosphorus_modifier","krt_cp_magnesium_value","krt_cp_magnesium_modifier","krt_cp_glucose_value","krt_cp_glucose_modifier","krt_cp_bun_value","krt_cp_bun_modifier","krt_cp_creatinine_value","krt_cp_creatinine_modifier","krt_cp_bilirubin_total_value","krt_cp_bilirubin_total_modifier","krt_cp_alkp_value","krt_cp_alkp_modifier","krt_cp_alt_value","krt_cp_alt_modifier","krt_cp_ggt_value","krt_cp_ggt_modifier","krt_cp_amylase_value","krt_cp_amylase_modifier","krt_cp_triglycerides_value","krt_cp_triglycerides_modifier","krt_cp_cholesterol_value","krt_cp_cholesterol_modifier","krt_cp_sodium_value","krt_cp_sodium_modifier","krt_cp_potassium_value","krt_cp_potassium_modifier","krt_cp_chloride_value","krt_cp_chloride_modifier","krt_cp_sp_ratio_value","krt_cp_sp_ratio_modifier","krt_cp_test_comments"
113705,"precision_2","113705-precision_2-ChemPanel",6.6,NA,3.5,NA,3.1,NA,1.1,NA,10.3,NA,3.5,NA,1.6,NA,115,NA,11,NA,0.76,NA,0.3,NA,96,NA,38,NA,5,NA,437,NA,63,NA,264,NA,146,NA,4.2,NA,112,NA,34.8,NA,"1+ hemolysis is reported and may falsely increase phosphorus and K results."
113892,"precision_1","113892-precision_1-ChemPanel",5.9,NA,3.3,NA,2.6,NA,1.3,NA,9.4,NA,4.1,NA,2,NA,101,NA,30,NA,0.76,NA,0.2,NA,28,NA,17,NA,3,NA,501,NA,68,NA,219,NA,148,NA,4.9,NA,119,NA,30.2,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
113930,"precision_1","113930-precision_1-ChemPanel",6.7,NA,3,NA,3.7,NA,0.8,NA,11.1,NA,4.3,NA,1.7,NA,104,NA,22,NA,1.5,NA,0.3,NA,83,NA,37,NA,3,"<",375,NA,294,NA,978,NA,140,NA,5,NA,107,NA,28,NA,"Cholesterol result verified by repeat analysis. "
113940,"precision_1","113940-precision_1-ChemPanel",6.8,NA,3.6,NA,3.2,NA,1.1,NA,10.5,NA,5.4,NA,1.8,NA,101,NA,17,NA,0.9,NA,0.2,NA,44,NA,42,NA,4,NA,563,NA,99,NA,389,NA,146,NA,4.2,NA,108,NA,34.8,NA,NA
114074,"precision_1","114074-precision_1-ChemPanel",6.9,NA,3.6,NA,3.3,NA,1.1,NA,10.3,NA,3.2,NA,1.7,NA,100,NA,13,NA,0.71,NA,0.2,NA,106,NA,50,NA,5,NA,401,NA,194,NA,287,NA,146,NA,4.9,NA,112,NA,29.8,NA,NA
114381,"precision_1","114381-precision_1-ChemPanel",5.5,NA,2.8,NA,2.7,NA,1,NA,9.1,NA,3,NA,1.6,NA,91,NA,14,NA,1.04,NA,0.2,NA,17,NA,44,NA,5,NA,362,NA,32,NA,193,NA,147,NA,4.1,NA,117,NA,35.9,NA,NA
114489,"precision_1","114489-precision_1-ChemPanel",7,NA,3,NA,4,NA,0.8,NA,9.6,NA,3.1,NA,1.6,NA,131,NA,17,NA,1,NA,0.2,NA,32,NA,40,NA,3,"<",676,NA,95,NA,242,NA,145,NA,4.2,NA,112,NA,34.5,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
114858,"precision_1","114858-precision_1-ChemPanel",6,NA,3.4,NA,2.6,NA,1.3,NA,10,NA,4.5,NA,1.7,NA,85,NA,12,NA,0.75,NA,0.2,NA,94,NA,56,NA,4,NA,431,NA,59,NA,165,NA,146,NA,4.8,NA,111,NA,30.4,NA,NA
115008,"precision_1","115008-precision_1-ChemPanel",7,NA,3,NA,4,NA,0.8,NA,10.4,NA,2.9,NA,1.6,NA,111,NA,14,NA,0.7,NA,0.2,NA,877,NA,53,NA,3,"<",652,NA,52,NA,259,NA,150,NA,4.1,NA,110,NA,36.6,NA,NA
115008,"precision_2","115008-precision_2-ChemPanel",7.9,NA,2.7,NA,5.2,NA,0.5,NA,10.1,NA,3.1,NA,1.6,NA,115,NA,10,NA,0.79,NA,0.1,NA,142,NA,36,NA,3,"<",811,NA,60,NA,172,NA,148,NA,4,NA,110,NA,37,NA,NA
115027,"precision_1","115027-precision_1-ChemPanel",5.7,NA,3.1,NA,2.6,NA,1.2,NA,9.3,NA,3.8,NA,1.8,NA,101,NA,12,NA,0.94,NA,0.1,NA,23,NA,40,NA,3,NA,369,NA,79,NA,146,NA,147,NA,4.5,NA,115,NA,32.7,NA,NA
115164,"precision_1","115164-precision_1-ChemPanel",6.3,NA,2.9,NA,3.4,NA,0.9,NA,10.1,NA,4.1,NA,1.6,NA,115,NA,12,NA,0.94,NA,0.1,NA,199,NA,53,NA,3,"<",1662,NA,41,NA,273,NA,148,NA,4.5,NA,113,NA,32.9,NA,NA
115300,"precision_1","115300-precision_1-ChemPanel",6.4,NA,3.5,NA,2.9,NA,1.2,NA,10,NA,4,NA,2.3,NA,93,NA,20,NA,1,NA,0.2,NA,27,NA,42,NA,3,"<",621,NA,57,NA,277,NA,148,NA,5.4,NA,114,NA,27.4,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
115652,"precision_1","115652-precision_1-ChemPanel",7,NA,3.8,NA,3.2,NA,1.2,NA,11.8,NA,4.1,NA,1.8,NA,104,NA,15,NA,0.8,NA,0.2,NA,228,NA,205,NA,5,NA,684,NA,96,NA,342,NA,147,NA,4.3,NA,111,NA,34.2,NA,"Calcium result verified by repeat analysis. "
115816,"precision_1","115816-precision_1-ChemPanel",6.1,NA,3.2,NA,2.9,NA,1.1,NA,9.7,NA,3.8,NA,1.7,NA,89,NA,17,NA,0.9,NA,0.3,NA,24,NA,23,NA,3,NA,1214,NA,55,NA,194,NA,146,NA,4.8,NA,114,NA,30.4,NA,NA
116019,"precision_1","116019-precision_1-ChemPanel",5.6,NA,3.3,NA,2.3,NA,1.4,NA,10.4,NA,6.9,NA,1.4,NA,97,NA,17,NA,0.8,NA,0.2,NA,73,NA,23,NA,3,"<",660,NA,54,NA,164,NA,144,NA,4.5,NA,109,NA,32,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
116019,"precision_2","116019-precision_2-ChemPanel",5.6,NA,3.3,NA,2.3,NA,1.4,NA,10,NA,4.2,NA,1.5,NA,109,NA,18,NA,0.92,NA,0.2,NA,33,NA,31,NA,3,"<",758,NA,65,NA,124,NA,151,NA,4.2,NA,115,NA,36,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
116113,"precision_1","116113-precision_1-ChemPanel",5.9,NA,3.1,NA,2.8,NA,1.1,NA,10.6,NA,3.2,NA,1.5,NA,102,NA,21,NA,0.9,NA,0.3,NA,243,NA,48,NA,5,NA,455,NA,80,NA,270,NA,146,NA,4.8,NA,112,NA,30.4,NA,NA
116145,"precision_1","116145-precision_1-ChemPanel",5.8,NA,2.7,NA,3.1,NA,0.9,NA,9.4,NA,4.1,NA,1.6,NA,77,NA,24,NA,1.23,NA,0.2,NA,36,NA,26,NA,3,"<",443,NA,52,NA,306,NA,151,NA,4.5,NA,118,NA,33.6,NA,NA
116293,"precision_1","116293-precision_1-ChemPanel",6.5,NA,3.4,NA,3.1,NA,1.1,NA,10.2,NA,2.8,NA,1.7,NA,95,NA,16,NA,1.1,NA,0.2,NA,32,NA,82,NA,6,NA,473,NA,72,NA,190,NA,149,NA,4.2,NA,114,NA,35.5,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
116310,"precision_1","116310-precision_1-ChemPanel",5.7,NA,3.3,NA,2.4,NA,1.4,NA,9.6,NA,3.6,NA,2.1,NA,101,NA,22,NA,1.2,NA,0.2,NA,19,NA,36,NA,3,"<",587,NA,58,NA,279,NA,150,NA,4.4,NA,118,NA,34.1,NA,NA
116310,"precision_2","116310-precision_2-ChemPanel",5.5,NA,3,NA,2.5,NA,1.2,NA,9.6,NA,3.8,NA,1.7,NA,106,NA,17,NA,1.24,NA,0.2,NA,21,NA,29,NA,3,"<",545,NA,40,NA,318,NA,147,NA,4.2,NA,117,NA,35,NA,NA
116630,"precision_1","116630-precision_1-ChemPanel",6.1,NA,3.1,NA,3,NA,1,NA,9.9,NA,3.5,NA,1.8,NA,90,NA,14,NA,1.1,NA,0.3,NA,22,NA,29,NA,3,"<",318,NA,62,NA,304,NA,146,NA,4.6,NA,114,NA,31.7,NA,NA
116630,"precision_2","116630-precision_2-ChemPanel",6.3,NA,3.3,NA,3,NA,1.1,NA,9.9,NA,3.4,NA,1.7,NA,89,NA,13,NA,0.96,NA,0.3,NA,18,NA,31,NA,3,"<",386,NA,52,NA,317,NA,145,NA,4.3,NA,114,NA,33.7,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
116793,"precision_1","116793-precision_1-ChemPanel",5.6,NA,3.2,NA,2.4,NA,1.3,NA,9.8,NA,3.9,NA,1.8,NA,107,NA,11,NA,1.2,NA,0.2,NA,49,NA,41,NA,3,NA,600,NA,81,NA,209,NA,147,NA,4,NA,112,NA,36.8,NA,NA
116810,"precision_1","116810-precision_1-ChemPanel",6.5,NA,3.1,NA,3.4,NA,0.9,NA,10.4,NA,4.2,NA,1.5,NA,103,NA,7,NA,0.56,NA,0.2,NA,71,NA,35,NA,4,NA,517,NA,99,NA,173,NA,150,NA,4,NA,115,NA,37.5,NA,NA
117030,"precision_1","117030-precision_1-ChemPanel",7,NA,3.4,NA,3.6,NA,0.9,NA,11.1,NA,6.5,NA,2,NA,103,NA,34,NA,1.16,NA,0.3,NA,840,NA,126,NA,17,NA,1143,NA,155,NA,291,NA,145,NA,5.3,NA,105,NA,27.4,NA,"1+ lipemia is reported. No known interferences."
117253,"precision_1","117253-precision_1-ChemPanel",5.9,NA,2.6,NA,3.3,NA,0.8,NA,8.4,NA,2.7,NA,1.9,NA,90,NA,25,NA,0.6,NA,0.2,NA,39,NA,45,NA,3,"<",765,NA,46,NA,120,NA,150,NA,4.3,NA,118,NA,34.9,NA,"Electrolytes verified by repeat analysis. 2+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
117310,"precision_1","117310-precision_1-ChemPanel",5.8,NA,2.5,NA,3.3,NA,0.8,NA,9.6,NA,5.8,NA,1.7,NA,78,NA,13,NA,0.67,NA,0.2,NA,33,NA,96,NA,3,"<",1014,NA,57,NA,157,NA,153,NA,4.9,NA,121,NA,31.2,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
117330,"precision_1","117330-precision_1-ChemPanel",5.5,NA,2.9,NA,2.6,NA,1.1,NA,9.9,NA,4,NA,1.6,NA,91,NA,20,NA,1.22,NA,0.3,NA,78,NA,65,NA,3,NA,877,NA,36,NA,331,NA,145,NA,4.2,NA,114,NA,34.5,NA,NA
117552,"precision_1","117552-precision_1-ChemPanel",5.2,NA,3.1,NA,2.1,NA,1.5,NA,9.7,NA,4.6,NA,1.8,NA,92,NA,18,NA,0.9,NA,0.2,NA,48,NA,86,NA,3,NA,474,NA,35,NA,204,NA,148,NA,3.9,NA,116,NA,37.9,NA,NA
117552,"precision_2","117552-precision_2-ChemPanel",5.5,NA,2.9,NA,2.6,NA,1.1,NA,9.5,NA,3.8,NA,1.5,NA,93,NA,13,NA,0.95,NA,0.3,NA,24,NA,40,NA,3,"<",465,NA,43,NA,227,NA,146,NA,4,NA,115,NA,36.5,NA,"2+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
117681,"precision_1","117681-precision_1-ChemPanel",6.4,NA,3.7,NA,2.7,NA,1.4,NA,10.4,NA,3.3,NA,1.5,NA,98,NA,17,NA,1,NA,0.2,NA,14,NA,50,NA,3,"<",704,NA,54,NA,276,NA,147,NA,4,NA,113,NA,36.8,NA,NA
117716,"precision_1","117716-precision_1-ChemPanel",5.7,NA,3,NA,2.7,NA,1.1,NA,9.9,NA,4.3,NA,1.7,NA,79,NA,19,NA,0.9,NA,0.2,NA,21,NA,28,NA,4,NA,430,NA,68,NA,301,NA,144,NA,4.6,NA,112,NA,31.3,NA,NA
117749,"precision_1","117749-precision_1-ChemPanel",6.3,NA,3.4,NA,2.9,NA,1.2,NA,9.7,NA,3.4,NA,1.6,NA,96,NA,16,NA,1.2,NA,0.3,NA,16,NA,32,NA,3,"<",555,NA,69,NA,220,NA,147,NA,4.6,NA,114,NA,32,NA,"2+ hemolysis is reported and may falsely increase phosphorus, AST, and K results.Submitted on red cells, therefore some results could be falsely high (total protein, phosphorus, AST, ALT, potassium) and others could be falsely low (glucose). Correlate with time between specimen collection and submission as well as the full clinical history."
117849,"precision_1","117849-precision_1-ChemPanel",6.4,NA,3.8,NA,2.6,NA,1.5,NA,10.2,NA,8.8,NA,1.9,NA,10,"<",17,NA,1.1,NA,0.4,NA,48,NA,26,NA,3,"<",482,NA,49,NA,268,NA,146,NA,5.2,NA,103,NA,28.1,NA,"Glucose verified by repeat analysis. 4+ hemolysis is reported and may affect bilirubin, AST, ALKP, amylase, potassium, phosphorus, GGT, and GLDH tests. The reported results may not be an accurate measure of in vivo levels at the time of sampling.Submitted on red cells, therefore some results could be falsely high (total protein, phosphorus, AST, ALT, potassium) and others could be falsely low (glucose). Correlate with time between specimen collection and submission as well as the full clinical history."
117934,"precision_1","117934-precision_1-ChemPanel",5.6,NA,3.2,NA,2.4,NA,1.3,NA,9.8,NA,4.4,NA,1.8,NA,87,NA,24,NA,1.2,NA,0.2,NA,15,NA,41,NA,3,"<",336,NA,26,NA,179,NA,147,NA,4.6,NA,117,NA,32,NA,NA
117934,"precision_2","117934-precision_2-ChemPanel",6.5,NA,3.6,NA,2.9,NA,1.2,NA,10.3,NA,4,NA,1.9,NA,36,NA,31,NA,1.24,NA,0.2,NA,10,NA,48,NA,3,"<",348,NA,57,NA,199,NA,145,NA,5.1,NA,113,NA,28.4,NA,"Submitted on red cells, therefore some results could be falsely high (total protein, phosphorus, AST, ALT, potassium) and others could be falsely low (glucose). Correlate with time between specimen collection and submission as well as the full clinical history.3+ hemolysis is reported and may affect phosphorus, AST, potassium, and amylase tests. The reported results may not be an accurate measure of in vivo levels at the time of sampling."
117936,"precision_1","117936-precision_1-ChemPanel",7.2,NA,3.9,NA,3.3,NA,1.2,NA,11,NA,3.7,NA,1.8,NA,102,NA,26,NA,1.25,NA,0.2,NA,275,NA,56,NA,3,"<",424,NA,87,NA,196,NA,147,NA,5.1,NA,108,NA,28.8,NA,NA
117950,"precision_1","117950-precision_1-ChemPanel",5.8,NA,3.2,NA,2.6,NA,1.2,NA,10.4,NA,4.2,NA,1.8,NA,91,NA,18,NA,0.8,NA,0.2,NA,27,NA,25,NA,3,NA,652,NA,40,NA,241,NA,146,NA,4.7,NA,113,NA,31.1,NA,NA
118005,"precision_1","118005-precision_1-ChemPanel",6.4,NA,2.9,NA,3.5,NA,0.8,NA,10.1,NA,3.3,NA,1.6,NA,93,NA,19,NA,1.1,NA,0.1,NA,16,NA,22,NA,3,"<",557,NA,47,NA,191,NA,148,NA,4.4,NA,116,NA,33.6,NA,"3+ hemolysis is reported and may affect phosphorus, AST, potassium, and amylase tests. The reported results may not be an accurate measure of in vivo levels at the time of sampling."
118020,"precision_1","118020-precision_1-ChemPanel",6.8,NA,2.8,NA,4,NA,0.7,NA,10,NA,1.7,NA,1.8,NA,107,NA,12,NA,1.24,NA,0.2,NA,30,NA,131,NA,3,"<",815,NA,72,NA,209,NA,147,NA,4,NA,116,NA,36.8,NA,NA
118204,"precision_1","118204-precision_1-ChemPanel",5.8,NA,3.3,NA,2.5,NA,1.3,NA,10.5,NA,5.5,NA,1.6,NA,93,NA,22,NA,1.2,NA,0.2,NA,60,NA,41,NA,3,"<",408,NA,49,NA,235,NA,147,NA,4.3,NA,109,NA,34.2,NA,NA
118305,"precision_1","118305-precision_1-ChemPanel",6.1,NA,3.4,NA,2.7,NA,1.3,NA,7.5,NA,3.6,NA,1.6,NA,82,NA,15,NA,1,NA,0.2,NA,105,NA,35,NA,3,"<",497,NA,102,NA,203,NA,147,NA,5,NA,112,NA,29.4,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
118320,"precision_1","118320-precision_1-ChemPanel",6.4,NA,3.3,NA,3.1,NA,1.1,NA,10.2,NA,3.7,NA,1.6,NA,78,NA,19,NA,0.87,NA,0.2,NA,41,NA,177,NA,5,NA,265,NA,102,NA,300,NA,149,NA,4.2,NA,114,NA,35.5,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
118508,"precision_1","118508-precision_1-ChemPanel",5.7,NA,3.3,NA,2.4,NA,1.4,NA,9.8,NA,3.9,NA,1.6,NA,96,NA,14,NA,1,NA,0.2,NA,19,NA,59,NA,4,NA,371,NA,46,NA,237,NA,145,NA,4.7,NA,112,NA,30.9,NA,NA
118508,"precision_2","118508-precision_2-ChemPanel",5.7,NA,3.2,NA,2.5,NA,1.3,NA,9.9,NA,3.7,NA,1.5,NA,102,NA,15,NA,1.09,NA,0.2,NA,26,NA,48,NA,4,NA,372,NA,51,NA,264,NA,144,NA,4.5,NA,112,NA,32,NA,NA
118533,"precision_1","118533-precision_1-ChemPanel",6.3,NA,3.2,NA,3.1,NA,1,NA,9.7,NA,2.9,NA,1.6,NA,90,NA,18,NA,1.4,NA,0.2,NA,16,NA,26,NA,3,NA,564,NA,34,NA,273,NA,146,NA,4.4,NA,112,NA,33.2,NA,NA
118533,"precision_2","118533-precision_2-ChemPanel",6.2,NA,3.4,NA,2.8,NA,1.2,NA,10.1,NA,3.6,NA,1.7,NA,93,NA,22,NA,1.23,NA,0.2,NA,9,NA,38,NA,3,"<",392,NA,33,NA,311,NA,144,NA,4.2,NA,111,NA,34.3,NA,NA
118580,"precision_1","118580-precision_1-ChemPanel",5.7,NA,3.2,NA,2.5,NA,1.3,NA,10.5,NA,5.7,NA,1.4,NA,87,NA,17,NA,1,NA,0.2,NA,81,NA,29,NA,3,"<",448,NA,49,NA,259,NA,146,NA,4.7,NA,111,NA,31.1,NA,NA
118800,"precision_1","118800-precision_1-ChemPanel",5.7,NA,3.4,NA,2.3,NA,1.5,NA,9.9,NA,4,NA,1.9,NA,98,NA,17,NA,0.8,NA,0.3,NA,25,NA,88,NA,3,NA,370,NA,46,NA,155,NA,147,NA,4.5,NA,114,NA,32.7,NA,NA
118800,"precision_2","118800-precision_2-ChemPanel",5.6,NA,3.5,NA,2.1,NA,1.7,NA,9.6,NA,4.1,NA,1.8,NA,91,NA,17,NA,0.81,NA,0.2,NA,17,NA,77,NA,4,NA,509,NA,44,NA,163,NA,148,NA,4.2,NA,113,NA,35.2,NA,NA
119034,"precision_1","119034-precision_1-ChemPanel",6.6,NA,3.4,NA,3.2,NA,1.1,NA,10.2,NA,3.1,NA,1.6,NA,97,NA,18,NA,0.9,NA,0.2,NA,61,NA,211,NA,5,NA,540,NA,43,NA,226,NA,148,NA,4.3,NA,113,NA,34.4,NA,NA
119273,"precision_1","119273-precision_1-ChemPanel",6.3,NA,3.4,NA,2.9,NA,1.2,NA,10.1,NA,3.8,NA,1.7,NA,93,NA,17,NA,1.4,NA,0.2,NA,14,NA,35,NA,3,NA,647,NA,37,NA,179,NA,146,NA,4.2,NA,115,NA,34.8,NA,NA
119273,"precision_2","119273-precision_2-ChemPanel",6.1,NA,3.5,NA,2.6,NA,1.3,NA,10,NA,3.9,NA,1.8,NA,83,NA,14,NA,1.28,NA,0.2,NA,14,NA,32,NA,3,NA,564,NA,40,NA,204,NA,146,NA,4.4,NA,116,NA,33.2,NA,NA
119287,"precision_1","119287-precision_1-ChemPanel",5.7,NA,3.4,NA,2.3,NA,1.5,NA,10,NA,3.3,NA,1.6,NA,99,NA,16,NA,1.1,NA,0.3,NA,16,NA,13,NA,3,NA,252,NA,54,NA,333,NA,148,NA,4.6,NA,115,NA,32.2,NA,NA
119425,"precision_1","119425-precision_1-ChemPanel",5.9,NA,3.3,NA,2.6,NA,1.3,NA,9.6,NA,3.3,NA,1.8,NA,81,NA,16,NA,1,NA,0.2,NA,33,NA,46,NA,3,"<",428,NA,37,NA,97,NA,149,NA,4.5,NA,116,NA,33.1,NA,NA
119464,"precision_1","119464-precision_1-ChemPanel",6.4,NA,3.5,NA,2.9,NA,1.2,NA,10.2,NA,3.8,NA,1.8,NA,89,NA,20,NA,0.94,NA,0.2,NA,43,NA,22,NA,3,"<",526,NA,92,NA,295,NA,148,NA,4.6,NA,115,NA,32.2,NA,"2+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
119523,"precision_1","119523-precision_1-ChemPanel",5.7,NA,3.3,NA,2.4,NA,1.4,NA,9.9,NA,4,NA,1.7,NA,100,NA,17,NA,0.9,NA,0.3,NA,35,NA,79,NA,3,NA,361,NA,50,NA,309,NA,145,NA,4.5,NA,114,NA,32.2,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
119532,"precision_1","119532-precision_1-ChemPanel",5.2,NA,2.9,NA,2.3,NA,1.3,NA,9.9,NA,4.8,NA,1.5,NA,121,NA,21,NA,1.14,NA,0.2,NA,18,NA,37,NA,3,"<",398,NA,121,NA,251,NA,150,NA,4.3,NA,119,NA,34.9,NA,NA
119647,"precision_1","119647-precision_1-ChemPanel",6.8,NA,3.7,NA,3.1,NA,1.2,NA,8.1,NA,5.1,NA,1.8,NA,54,NA,19,NA,1.1,NA,0.3,NA,51,NA,54,NA,3,"<",531,NA,85,NA,264,NA,150,NA,5.6,NA,110,NA,26.8,NA,"4+ hemolysis is reported and may affect bilirubin, AST, ALKP, amylase, potassium, phosphorus, GGT, and GLDH tests. The reported results may not be an accurate measure of in vivo levels at the time of sampling."
119647,"precision_2","119647-precision_2-ChemPanel",6.8,NA,3.9,NA,2.9,NA,1.3,NA,10.6,NA,4.8,NA,1.6,NA,98,NA,14,NA,1.14,NA,0.3,NA,31,NA,46,NA,5,NA,755,NA,48,NA,179,NA,150,NA,4.6,NA,117,NA,32.6,NA,NA
119721,"precision_1","119721-precision_1-ChemPanel",6.9,NA,3.9,NA,3,NA,1.3,NA,10.9,NA,3.7,NA,1.6,NA,90,NA,13,NA,0.8,NA,0.2,NA,530,NA,106,NA,12,NA,336,NA,97,NA,210,NA,149,NA,5.4,NA,114,NA,27.6,NA,NA
119782,"precision_1","119782-precision_1-ChemPanel",5.4,NA,3.1,NA,2.3,NA,1.3,NA,7.7,NA,3.3,NA,1.5,NA,70,NA,13,NA,0.8,NA,0.2,NA,41,NA,41,NA,3,NA,295,NA,72,NA,304,NA,150,NA,5.3,NA,116,NA,28.3,NA,"Submitted on red cells, therefore some results could be falsely high (total protein, phosphorus, AST, ALT, potassium) and others could be falsely low (glucose). Correlate with time between specimen collection and submission as well as the full clinical history.1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
119782,"precision_2","119782-precision_2-ChemPanel",5.7,NA,3.1,NA,2.6,NA,1.2,NA,8.5,NA,3.5,NA,1.5,NA,49,NA,14,NA,0.84,NA,0.2,NA,41,NA,52,NA,5,NA,363,NA,68,NA,294,NA,148,NA,5.1,NA,113,NA,29,NA,"Submitted on red cells, therefore some results could be falsely high (total protein, phosphorus, AST, ALT, potassium) and others could be falsely low (glucose). Correlate with time between specimen collection and submission as well as the full clinical history.1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
119886,"precision_1","119886-precision_1-ChemPanel",6.2,NA,3.4,NA,2.8,NA,1.2,NA,10.2,NA,5.6,NA,1.6,NA,91,NA,22,NA,1.34,NA,0.3,NA,41,NA,43,NA,3,NA,881,NA,111,NA,369,NA,150,NA,4.7,NA,116,NA,31.9,NA,"1+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
119956,"precision_1","119956-precision_1-ChemPanel",5.9,NA,3.2,NA,2.7,NA,1.2,NA,10.3,NA,3.4,NA,1.7,NA,115,NA,18,NA,1.2,NA,0.3,NA,162,NA,38,NA,3,"<",841,NA,63,NA,246,NA,147,NA,4.6,NA,117,NA,32,NA,NA
120063,"precision_1","120063-precision_1-ChemPanel",5.9,NA,3.3,NA,2.6,NA,1.3,NA,9.9,NA,3.8,NA,1.8,NA,88,NA,15,NA,1.1,NA,0.3,NA,15,NA,23,NA,3,"<",482,NA,39,NA,288,NA,146,NA,4.4,NA,113,NA,33.2,NA,NA
120063,"precision_2","120063-precision_2-ChemPanel",5.5,NA,3.4,NA,2.1,NA,1.6,NA,9.7,NA,3.9,NA,1.7,NA,88,NA,16,NA,1.1,NA,0.3,NA,15,NA,21,NA,3,NA,457,NA,37,NA,298,NA,147,NA,4.1,NA,114,NA,35.9,NA,NA
120074,"precision_1","120074-precision_1-ChemPanel",5.7,NA,3.3,NA,2.4,NA,1.4,NA,9.5,NA,4,NA,1.8,NA,92,NA,16,NA,0.9,NA,0.3,NA,41,NA,195,NA,5,NA,750,NA,29,NA,201,NA,146,NA,4,NA,115,NA,36.5,NA,NA
120116,"precision_1","120116-precision_1-ChemPanel",6.4,NA,3.2,NA,3.2,NA,1,NA,10.5,NA,4.7,NA,1.5,NA,104,NA,18,NA,1,NA,0.2,NA,27,NA,29,NA,4,NA,444,NA,46,NA,249,NA,147,NA,4.4,NA,115,NA,33.4,NA,NA
120116,"precision_2","120116-precision_2-ChemPanel",6.4,NA,3.3,NA,3.1,NA,1.1,NA,10.3,NA,3.6,NA,1.6,NA,106,NA,16,NA,1.13,NA,0.2,NA,12,NA,37,NA,4,NA,598,NA,36,NA,176,NA,146,NA,4.3,NA,115,NA,34,NA,NA
120158,"precision_1","120158-precision_1-ChemPanel",6,NA,3,NA,3,NA,1,NA,9.7,NA,3.1,NA,1.7,NA,95,NA,17,NA,1.3,NA,0.4,NA,30,NA,42,NA,3,"<",410,NA,45,NA,288,NA,145,NA,4.4,NA,113,NA,33,NA,NA
120158,"precision_2","120158-precision_2-ChemPanel",5.8,NA,3,NA,2.8,NA,1.1,NA,8.5,NA,3.3,NA,1.7,NA,54,NA,17,NA,1.46,NA,0.3,NA,29,NA,41,NA,3,"<",407,NA,213,NA,265,NA,149,NA,4.8,NA,111,NA,31,NA,"Submitted on red cells, therefore some results could be falsely high (total protein, phosphorus, AST, ALT, potassium) and others could be falsely low (glucose). Correlate with time between specimen collection and submission as well as the full clinical history.1+ lipemia is reported. No known interferences.2+ hemolysis is reported and may falsely increase phosphorus, AST, and K results."
120189,"precision_1","120189-precision_1-ChemPanel",5.7,NA,3.1,NA,2.6,NA,1.2,NA,10.3,NA,4.7,NA,1.6,NA,102,NA,17,NA,1,NA,0.2,NA,33,NA,41,NA,3,NA,464,NA,57,NA,286,NA,145,NA,4.6,NA,114,NA,31.5,NA,NA
120331,"precision_1","120331-precision_1-ChemPanel",6.1,NA,2.7,NA,3.4,NA,0.8,NA,9.1,NA,3.8,NA,1.6,NA,95,NA,22,NA,0.9,NA,0.1,NA,102,NA,55,NA,3,"<",923,NA,202,NA,389,NA,145,NA,4.4,NA,117,NA,33,NA,NA
120331,"precision_2","120331-precision_2-ChemPanel",5.7,NA,2.5,NA,3.2,NA,0.8,NA,9,NA,3.9,NA,1.6,NA,95,NA,27,NA,1.02,NA,0.1,NA,104,NA,39,NA,3,"<",1037,NA,245,NA,295,NA,145,NA,4.3,NA,113,NA,33.7,NA,"1+ lipemia is reported. No known interferences."
120346,"precision_1","120346-precision_1-ChemPanel",4.7,NA,2.4,NA,2.3,NA,1,NA,9.4,NA,5.4,NA,1.6,NA,118,NA,24,NA,1.13,NA,0.1,NA,33,NA,43,NA,3,NA,952,NA,47,NA,253,NA,147,NA,4.5,NA,114,NA,32.7,NA,NA
