"dog_id","Sample_Year","DAP_Sample_ID","krt_cbc_total_wbcs","krt_cbc_abs_metamyelocytes","krt_cbc_abs_bands","krt_cbc_abs_neutrophils","krt_cbc_abs_lymphocytes","krt_cbc_abs_monocytes","krt_cbc_abs_eosinophils","krt_cbc_abs_basophils","krt_cbc_abs_other_cells","krt_cbc_rel_metamyelocytes","krt_cbc_rel_bands","krt_cbc_rel_neutrophils","krt_cbc_rel_lymphocytes","krt_cbc_rel_monocytes","krt_cbc_rel_eosinophils","krt_cbc_rel_basophils","krt_cbc_rel_other_cells","krt_cbc_rbc","krt_cbc_hgb","krt_cbc_hct","krt_cbc_pcv","krt_cbc_mcv","krt_cbc_mch","krt_cbc_mchc","krt_cbc_rdw","krt_cbc_plt","krt_cbc_mpv","krt_cbc_pct","krt_cbc_plt_quant","krt_cbc_plt_morph","krt_cbc_plt_morph_2","krt_cbc_plt_morph_num","krt_cbc_plt_morph_num_2","krt_cbc_nucleated_rbcs","krt_cbc_retic_per","krt_cbc_retic_abs","krt_cbc_rbc_morph","krt_cbc_rbc_morph_2","krt_cbc_rbc_morph_3","krt_cbc_rbc_morph_num","krt_cbc_rbc_morph_num_2","krt_cbc_rbc_morph_num_3","krt_cbc_wbc_morph","krt_cbc_wbc_morph_2","krt_cbc_wbc_morph_num","krt_cbc_hemoparasites","krt_cbc_test_comments"
96441,"precision_1","96441-precision_1-CBC",10.67,0,0,7.9,1.92,0.32,0.53,0,0,0,0,74,18,3,5,0,0,8.37,20.2,59.8,NA,71.4,24.1,33.8,11.6,263,19.5,0.51,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.6,50.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96476,"precision_1","96476-precision_1-CBC",5.7,0,0,3.71,1.54,0.34,0.11,0,0,0,0,65,27,6,2,0,0,7.86,18.8,56,NA,71.2,23.9,33.6,11.6,184,14.4,0.27,"Appear Adequate",NA,NA,NA,NA,NA,0.81,63.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96476,"precision_2","96476-precision_2-CBC",7.6,0,0,5.17,1.98,0.3,0.15,0,0,0,0,68,26,4,2,0,0,7.88,19.9,59.2,NA,75.1,25.3,33.6,11.9,NA,15.8,0.4,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.01,79.2,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
96483,"precision_1","96483-precision_1-CBC",7.86,0,0,3.54,3.07,0.55,0.71,0,0,0,0,45,39,7,9,0,0,7.17,17.4,53.5,NA,74.6,24.3,32.5,11.9,212,10.3,0.22,"Appear Adequate",NA,NA,NA,NA,NA,0.85,60.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96524,"precision_1","96524-precision_1-CBC",9.54,0,0,4.96,2.77,0.38,1.34,0.1,0,0,0,52,29,4,14,1,0,8.6,22.5,66,NA,76.7,26.2,34.1,12.2,NA,22.3,0.38,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.47,126.6,"Polychromasia","Crenation",NA,"1+","4+",NA,"Unremarkable",NA,NA,"None Observed",NA
96524,"precision_2","96524-precision_2-CBC",9.79,0,0,4.7,1.86,0.39,2.74,0.1,0,0,0,48,19,4,28,1,0,8.78,22.6,66.6,NA,75.9,25.7,33.9,11.9,NA,25.4,0.35,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.99,86.6,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
96652,"precision_1","96652-precision_1-CBC",13.14,0,0,11.56,0.92,0.53,0.13,0,0,0,0,88,7,4,1,0,0,7.62,18.3,55.9,NA,73.4,24,32.7,11.8,165,16.8,0.22,"Appear Adequate","Enlarged",NA,"1+",NA,NA,0.53,40.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Manual platelet count reported"
96652,"precision_2","96652-precision_2-CBC",6.55,0,0,4.52,1.51,0.07,0.46,0,0,0,0,69,23,1,7,0,0,8.22,20.1,61.1,NA,74.3,24.5,32.9,12.1,214,19.1,0.41,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.15,94.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96724,"precision_1","96724-precision_1-CBC",8.38,0,0,4.61,3.18,0.34,0.25,0,0,0,0,55,38,4,3,0,0,6.6,15.3,46.3,NA,70.2,23.2,33,12,192,14.8,0.28,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.59,38.7,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96724,"precision_2","96724-precision_2-CBC",8.15,0,0,5.95,1.55,0.33,0.33,0,0,0,0,73,19,4,4,0,0,6.5,15,47.3,NA,72.8,23.1,31.7,12.3,NA,12.3,0.26,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.41,27,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
96768,"precision_1","96768-precision_1-CBC",12.23,0,0,6.97,2.81,0.61,1.83,0,0,0,0,57,23,5,15,0,0,6.73,16,47.7,NA,70.9,23.8,33.5,12.8,208,10.5,0.16,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.26,17.3,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96768,"precision_2","96768-precision_2-CBC",9.54,0,0,5.15,3.05,0.38,0.95,0,0,0,0,54,32,4,10,0,0,7.09,17,51,NA,71.9,24,33.3,13,181,14.8,0.27,"Appear Adequate",NA,NA,NA,NA,NA,0.25,17.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96798,"precision_1","96798-precision_1-CBC",11.58,0,0,6.25,4.75,0.35,0.23,0,0,0,0,54,41,3,2,0,0,7.1,17.6,51,51,71.8,24.8,34.5,12.3,394,9.7,0.38,"Appear Adequate","Clumped",NA,"Mild",NA,2,1.34,94.9,"Crenation","Polychromasia",NA,"2+","1+",NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
96903,"precision_1","96903-precision_1-CBC",8.2,0,0,6.23,1.23,0.25,0.49,0,0,0,0,76,15,3,6,0,0,6.93,19.4,49,49,70.7,28,39.6,12.5,NA,19.9,0.61,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.13,78.4,"See Comments",NA,NA,NA,NA,NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample. Hemolysis can affect automated parameters related to RBCs and can distort the microscopic appearance of RBCs. Therefore, the automated data should be interpreted with slight caution in this case. Additionally, the RBC morphology could not be fully assessed in this sample. If clinically indicated, repeat CBC on a new sample is recommended.  "
96928,"precision_1","96928-precision_1-CBC",13.44,0,0,9,2.82,1.08,0.54,0,0,0,0,67,21,8,4,0,0,6.53,16.3,48.5,NA,74.3,25,33.6,12.1,NA,9.8,0.27,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.08,70.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96928,"precision_2","96928-precision_2-CBC",12.5,0,0,6.13,2.5,0.88,3,0,0,0,0,49,20,7,24,0,0,7.17,17.5,52.8,NA,73.6,24.4,33.1,12.4,NA,16.9,0.49,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.62,44.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96938,"precision_1","96938-precision_1-CBC",6.02,0,0,3.43,2.05,0.18,0.36,0,0,0,0,57,34,3,6,0,0,7.19,17.6,50.9,NA,70.8,24.5,34.6,12.4,168,10.2,0.17,"Appear Adequate",NA,NA,NA,NA,NA,0.67,48.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96951,"precision_1","96951-precision_1-CBC",7.87,0,0,4.49,2.75,0.47,0.16,0,0,0,0,57,35,6,2,0,0,7.48,17.6,52.2,NA,69.8,23.5,33.7,11.6,NA,17.7,0.14,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.08,81,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
96951,"precision_2","96951-precision_2-CBC",7.26,0,0,3.99,2.54,0.29,0.44,0,0,0,0,55,35,4,6,0,0,7.98,19.1,58.7,NA,73.6,23.9,32.5,11.1,NA,10.4,0.4,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1,80.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
97274,"precision_1","97274-precision_1-CBC",9.03,0,0,7.68,0.63,0.54,0.18,0,0,0,0,85,7,6,2,0,0,7.33,17.9,55.8,NA,76.1,24.4,32.1,11.8,353,10.8,0.38,"Appear Adequate","Clumped",NA,"Mild",NA,1,0.83,60.6,"Crenation","Lipemia Artifacts Observed",NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed","Lipemia is present in this sample and can distort the appearance of red blood cells for microscopic evaluation. The red blood cell morphology could not be fully assessed in this patient due to the lipemia. If clinically indicated, repeat analysis on a fasted sample is recommended."
97433,"precision_1","97433-precision_1-CBC",8.81,0,0,5.55,1.5,0.18,1.5,0.09,0,0,0,63,17,2,17,1,0,6.81,17,51.3,NA,75.3,25,33.1,11.6,NA,14.5,0.52,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.33,22.2,"Crenation",NA,NA,"4+",NA,NA,"Reactive Lymphocytes",NA,"Rare","None Observed",NA
97533,"precision_1","97533-precision_1-CBC",10.26,0,0,5.64,3.08,0.41,1.13,0,0,0,0,55,30,4,11,0,0,7.77,18.9,55.9,NA,71.9,24.3,33.8,12.1,200,10.3,0.21,"Appear Adequate",NA,NA,NA,NA,NA,0.96,74.5,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
97533,"precision_2","97533-precision_2-CBC",10.22,0,0,6.64,2.25,0.61,0.72,0,0,0,0,65,22,6,7,0,0,8.13,19,58,NA,71.3,23.4,32.8,12.4,273,14.5,0.4,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.7,57.2,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
97542,"precision_1","97542-precision_1-CBC",8.81,0,0,5.46,1.94,0.26,1.15,0,0,0,0,62,22,3,13,0,0,7.7,18.1,52.6,NA,68.3,23.5,34.4,12.4,187,12.3,0.23,"Appear Adequate",NA,NA,NA,NA,NA,1,77.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
97542,"precision_2","97542-precision_2-CBC",9.5,0,0,6.56,1.52,0.95,0.48,0,0,0,0,69,16,10,5,0,0,7.17,16.3,51,NA,71.1,22.7,32,12.6,215,17.1,0.37,"Appear Adequate",NA,NA,NA,NA,NA,0.85,60.9,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
97756,"precision_1","97756-precision_1-CBC",8.16,0,0,5.88,1.88,0.33,0.08,0,0,0,0,72,23,4,1,0,0,6.64,16.2,48,48,72.3,24.4,33.8,12.5,260,14.2,0.37,"Appear Adequate",NA,NA,NA,NA,NA,0.82,54.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
97848,"precision_1","97848-precision_1-CBC",7.86,0,0,3.07,3.07,0.24,1.49,0,0,0,0,39,39,3,19,0,0,6.65,17.2,50.8,NA,76.4,25.9,33.9,11.2,351,7.1,0.25,"Appear Adequate",NA,NA,NA,NA,NA,1.3,86.5,"Polychromasia","Crenation",NA,"1+","4+",NA,"Unremarkable",NA,NA,"None Observed",NA
97916,"precision_1","97916-precision_1-CBC",9.49,0,0,6.93,1.8,0.38,0.38,0,0,0,0,73,19,4,4,0,0,6.94,16.5,51.5,NA,74.2,23.8,32,12.4,378,12.4,0.47,"Appear Adequate",NA,NA,NA,NA,NA,0.54,37.3,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
97986,"precision_1","97986-precision_1-CBC",8.35,0,0,6.6,1.25,0.25,0.25,0,0,0,0,79,15,3,3,0,0,6.36,16.6,48.5,NA,76.3,26.1,34.2,12.4,398,9.2,0.37,"Appear Adequate","Clumped",NA,"Mild",NA,1,0.81,51.6,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
98121,"precision_1","98121-precision_1-CBC",7.17,0,0,5.88,1,0.07,0.22,0,0,0,0,82,14,1,3,0,0,8.16,20.3,58,58,71.1,24.9,35,12.7,387,16,0.62,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.75,61.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
98281,"precision_1","98281-precision_1-CBC",8.85,0,0,6.64,0.8,0.35,1.06,0,0,0,0,75,9,4,12,0,0,8.14,18.4,55,NA,67.6,22.6,33.5,14.2,290,9.5,0.28,"Appear Adequate",NA,NA,NA,NA,2,1.6,130.2,"Polychromasia",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
98346,"precision_1","98346-precision_1-CBC",7.05,0,0,4.09,2.4,0.28,0.28,0,0,0,0,58,34,4,4,0,0,7.62,18.8,55.4,NA,72.7,24.7,33.9,12.6,188,9.8,0.18,"Appear Adequate","Clumped",NA,"Mild",NA,1,2.26,172.2,"Crenation","Polychromasia",NA,"4+","1+",NA,"Reactive Lymphocytes",NA,"Rare","None Observed","There is a reticulocytosis without an apparent anemia. General considerations include early or resolving anemia from blood loss or hemolysis, cardiac or pulmonary disease. In addition, reticulocytosis without anemia has been associated with dogs on anti-inflammatory drugs and with osteoarthritis. Serial monitoring of these values may clarify the clinical significance of the reticulocytosis."
98346,"precision_2","98346-precision_2-CBC",6.36,0,0,3.5,1.46,0.45,0.95,0,0,0,0,55,23,7,15,0,0,7.8,19.3,60.8,NA,77.9,24.7,31.7,11.6,260,12.3,0.32,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.53,119.3,"Polychromasia","Crenation","See Comments","1+","4+",NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample. Hemolysis can affect automated parameters related to RBCs and can distort the microscopic appearance of RBCs. Therefore, the automated data should be interpreted with slight caution in this case. Additionally, the RBC morphology could not be fully assessed in this sample. If clinically indicated, repeat CBC on a new sample is recommended. "
98436,"precision_1","98436-precision_1-CBC",13.45,0,0,10.76,1.48,0.67,0.54,0,0,0,0,80,11,5,4,0,0,5.8,14.5,40.7,NA,70.2,25,35.6,12.3,78,31.8,0.25,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.57,32.8,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
98593,"precision_1","98593-precision_1-CBC",6.37,0,0,4.01,1.72,0.32,0.32,0,0,0,0,63,27,5,5,0,0,8,20.5,61.7,NA,77.1,25.6,33.2,12.4,309,12.2,0.38,"Appear Adequate",NA,NA,NA,NA,NA,1.59,126.8,"Crenation","Polychromasia",NA,"4+","1+",NA,"Reactive Lymphocytes",NA,"1+","None Observed",NA
98593,"precision_2","98593-precision_2-CBC",5.83,0,0,4.43,1.05,0.29,0.06,0,0,0,0,76,18,5,1,0,0,7.83,19.8,59.4,NA,75.9,25.3,33.3,12.7,NA,16.8,0.52,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,1.47,114.8,"Crenation","See Comments",NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample. Hemolysis can affect automated parameters related to RBCs and can distort the microscopic appearance of RBCs. Therefore, the automated data should be interpreted with slight caution in this case. Additionally, the RBC morphology could not be fully assessed in this sample. If clinically indicated, repeat CBC on a new sample is recommended."
98697,"precision_1","98697-precision_1-CBC",10.17,0,0.1,7.53,1.32,0.31,0.92,0,0,0,1,74,13,3,9,0,0,6.73,16.7,49.8,NA,74,24.8,33.5,12.7,208,8,0.17,"Appear Adequate",NA,NA,NA,NA,NA,0.36,24.3,"Crenation",NA,NA,"4+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
98697,"precision_2","98697-precision_2-CBC",7.56,0,0,6.12,0.91,0.15,0.38,0,0,0,0,81,12,2,5,0,0,7.38,18.1,55,55,74.5,24.5,32.9,12.3,236,10.5,0.25,"Appear Adequate",NA,NA,NA,NA,1,0.27,20.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
98794,"precision_1","98794-precision_1-CBC",4.43,0,0,3.06,1.15,0.09,0.13,0,0,0,0,69,26,2,3,0,0,5.65,14.8,40.4,NA,71.5,26.2,36.6,12.3,100,31,0.31,NA,"Clumped",NA,"Mild",NA,NA,0.45,25.2,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelet clumps are present on the smear and can falsely decrease both the automated and estimated platelet counts. The platelet count given should be considered a minimum. The submission of a fresh slide prepared from the EDTA tube immediately after collection is also recommended. A new sample is required for an accurate platelet count."
98794,"precision_2","98794-precision_2-CBC",6.42,0,0,5.52,0.83,0.06,0,0,0,0,0,86,13,1,0,0,0,7.57,20.3,62,NA,81.9,26.8,32.7,11.7,NA,17.3,0.58,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.98,73.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
98839,"precision_1","98839-precision_1-CBC",6.54,0,0,3.27,2.88,0.33,0.07,0,0,0,0,50,44,5,1,0,0,6.89,16.8,48.1,NA,69.8,24.4,34.9,11.9,53,29.1,0.16,"Appear Decreased","Clumped",NA,"Mild",NA,NA,0.54,37.2,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelet count verified by manual smear review. It is recommended to repeat testing with a fresh sample to verify platelet counts."
98959,"precision_1","98959-precision_1-CBC",9.77,0,0,5.08,3.91,0.49,0.29,0,0,0,0,52,40,5,3,0,0,6.65,16.4,47,NA,70.7,24.7,34.9,12.8,330,15.8,0.52,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.68,45.5,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
98976,"precision_1","98976-precision_1-CBC",10.65,0,0,5.22,4.58,0.53,0.32,0,0,0,0,49,43,5,3,0,0,6.87,16.9,48.9,NA,71.2,24.6,34.6,11.6,206,10,0.21,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.57,39.3,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
98976,"precision_2","98976-precision_2-CBC",10.79,0,0,6.15,3.45,0.43,0.76,0,0,0,0,57,32,4,7,0,0,7.29,17.5,54.5,NA,74.8,24,32.1,12,285,12.8,0.36,"Appear Adequate",NA,NA,NA,NA,NA,0.92,67.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99070,"precision_2","99070-precision_2-CBC",17.19,0,0,16.16,0.52,0.34,0.17,0,0,0,0,94,3,2,1,0,0,7.57,19.2,57.1,NA,75.4,25.4,33.6,12.2,251,13.5,0.34,"Appear Adequate",NA,NA,NA,NA,NA,0.5,38.2,"Crenation",NA,NA,"4+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
99219,"precision_1","99219-precision_1-CBC",8.04,0,0,3.54,3.38,0.48,0.64,0,0,0,0,44,42,6,8,0,0,6.26,16,47.5,NA,75.9,25.6,33.7,11.7,183,8.9,0.16,"Appear Adequate",NA,NA,NA,NA,NA,0.63,39.2,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99243,"precision_1","99243-precision_1-CBC",7.93,0,0,4.12,3.01,0.4,0.4,0,0,0,0,52,38,5,5,0,0,6.73,17.3,52.5,NA,78,25.7,33,11.9,239,10.2,0.24,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.19,80.4,"Crenation",NA,NA,"2+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
99243,"precision_2","99243-precision_2-CBC",7.39,0,0,4.14,2.51,0,0.74,0,0,0,0,56,34,0,10,0,0,6.79,16.3,51,NA,75.1,24,32,12.5,NA,19.1,0.66,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.18,79.8,"Crenation","See Comments",NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample. Hemolysis can affect automated parameters related to RBCs and can distort the microscopic appearance of RBCs. Therefore, the automated data should be interpreted with slight caution in this case. Additionally, the RBC morphology could not be fully assessed in this sample. If clinically indicated, repeat CBC on a new sample is recommended. "
99293,"precision_1","99293-precision_1-CBC",7.48,0,0,4.34,2.62,0.3,0.22,0,0,0,0,58,35,4,3,0,0,7.22,18.7,55.2,NA,76.5,25.9,33.9,11.4,NA,7.6,0.17,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.31,94.3,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99328,"precision_1","99328-precision_1-CBC",10.48,0,0,7.23,2.41,0.42,0.42,0,0,0,0,69,23,4,4,0,0,7.38,18.4,55.4,NA,75.1,24.9,33.2,13,NA,16,0.53,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.25,92.4,"Polychromasia",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99328,"precision_2","99328-precision_2-CBC",10.1,0,0,7.88,1.62,0.51,0.1,0,0,0,0,78,16,5,1,0,0,7.19,18.4,54.7,NA,76.1,25.6,33.6,12.1,414,11.8,0.49,"Appear Adequate",NA,NA,NA,NA,NA,1.15,82.4,"Unremarkable",NA,NA,NA,NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99375,"precision_1","99375-precision_1-CBC",6.67,0,0,4,2.47,0,0.2,0,0,0,0,60,37,0,3,0,0,5.95,14.8,43.9,NA,73.8,24.9,33.7,12.1,204,9.4,0.19,"Appear Adequate",NA,NA,NA,NA,NA,0.4,23.9,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99375,"precision_2","99375-precision_2-CBC",6.01,0,0,3.79,1.68,0.12,0.42,0,0,0,0,63,28,2,7,0,0,6.58,16.5,49.1,NA,74.6,25.1,33.6,12.3,238,10.6,0.25,"Appear Adequate",NA,NA,NA,NA,NA,0.49,31.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99450,"precision_1","99450-precision_1-CBC",8.59,0,0,4.64,2.32,0.52,1.12,0,0,0,0,54,27,6,13,0,0,7.32,17.5,51.5,NA,70.4,23.9,34,12.9,183,16.3,0.3,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.35,25.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99483,"precision_1","99483-precision_1-CBC",10.04,0,0,5.02,4.22,0.2,0.6,0,0,0,0,50,42,2,6,0,0,7.39,18.5,54.7,NA,74,25,33.8,12.4,258,15.2,0.39,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.32,97.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99483,"precision_2","99483-precision_2-CBC",8.28,0,0,5.13,2.57,0,0.58,0,0,0,0,62,31,0,7,0,0,7.36,17.8,53.6,NA,72.8,24.2,33.2,12.1,236,18.1,0.43,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.48,109,"Crenation","Polychromasia",NA,"4+","1+",NA,"Reactive Lymphocytes",NA,"1+","None Observed",NA
99515,"precision_2","99515-precision_2-CBC",10.31,0,0,6.39,2.68,0.62,0.62,0,0,0,0,62,26,6,6,0,0,6.72,17.9,51.9,NA,77.2,26.6,34.5,13.5,305,14.6,0.44,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.95,64.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99523,"precision_1","99523-precision_1-CBC",7.36,0,0,5.45,1.55,0.29,0.07,0,0,0,0,74,21,4,1,0,0,7.09,17.8,53,NA,74.8,25.1,33.6,13.2,198,12.9,0.26,"Appear Adequate",NA,NA,NA,NA,NA,1.01,71.8,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99523,"precision_2","99523-precision_2-CBC",11.22,0,0,9.2,1.35,0.67,0,0,0,0,0,82,12,6,0,0,0,7.07,18,53.8,NA,76.1,25.5,33.5,13.1,217,16,0.35,"Appear Adequate","Clumped",NA,"Mild",NA,NA,2.02,143.1,"Crenation","Polychromasia",NA,"3+","1+",NA,"Unremarkable",NA,NA,"None Observed",NA
99565,"precision_1","99565-precision_1-CBC",8.96,0,0,5.47,2.6,0.27,0.63,0,0,0,0,61,29,3,7,0,0,7.61,17.5,52.8,NA,69.4,23,33.1,12.3,213,14,0.3,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.5,38.2,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99565,"precision_2","99565-precision_2-CBC",8.49,0,0,5.86,1.02,1.27,0.34,0,0,0,0,69,12,15,4,0,0,7.21,16.6,52.4,NA,72.7,23,31.7,12.1,345,12.5,0.43,"Appear Adequate",NA,NA,NA,NA,NA,0.25,18.3,"Crenation",NA,NA,"4+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
99570,"precision_1","99570-precision_1-CBC",5.31,0,0,3.13,1.22,0.27,0.69,0,0,0,0,59,23,5,13,0,0,8.22,19.6,58.1,NA,70.7,23.8,33.7,11.8,329,7.4,0.24,NA,"Clumped",NA,"Mild",NA,NA,0.37,30.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99570,"precision_2","99570-precision_2-CBC",4.89,0,0,4.01,0.68,0.1,0.1,0,0,0,0,82,14,2,2,0,0,7.11,17.5,53.4,NA,75.1,24.6,32.8,12.4,432,11,0.47,"Appear Adequate",NA,NA,NA,NA,NA,0.78,55.2,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99574,"precision_1","99574-precision_1-CBC",4.9,0,0,2.74,1.27,0.34,0.54,0,0,0,0,56,26,7,11,0,0,6.76,15.3,46.8,NA,69.2,22.6,32.7,11.9,215,8.2,0.18,"Appear Adequate",NA,NA,NA,NA,NA,0.73,49,"Crenation",NA,NA,"4+",NA,NA,"Reactive Lymphocytes",NA,"Rare","None Observed",NA
99574,"precision_2","99574-precision_2-CBC",6.51,0,0,4.49,1.43,0.46,0.13,0,0,0,0,69,22,7,2,0,0,6.79,15,45,45,66.3,22.1,33.3,11.8,292,11,0.32,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.74,50.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
99704,"precision_1","99704-precision_1-CBC",7.15,0,0,3.65,2.57,0.57,0.36,0,0,0,0,51,36,8,5,0,0,6.43,16.2,46.7,NA,72.6,25.2,34.7,11.6,268,11.2,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.35,22.2,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
